sentence_ID,position_in_sentence,token,label,intent,
902,19,floor,B-TARGET_LOCATION,MOVE,
903,1,please,O,MOVE,
903,2,move,O,MOVE,
903,3,the,O,MOVE,
903,4,cleaner,B-CLEANING_TOOL_TYPE,MOVE,
903,5,over,O,MOVE,
903,6,next,B-TARGET_NEXT_TO_RELATION,MOVE,
903,7,to,I-TARGET_NEXT_TO_RELATION,MOVE,
903,8,the,O,MOVE,
903,9,brush,B-CLEANING_TOOL_TYPE,MOVE,
904,1,I,O,MOVE,
904,2,want,O,MOVE,
904,3,the,O,MOVE,
904,4,canvas,B-MATERIAL,MOVE,
904,5,sneaker,B-SHOE_TYPE,MOVE,
904,6,moved,O,MOVE,
904,7,to,B-TARGET_LOCATION_RELATION,MOVE,
904,8,the,O,MOVE,
904,9,top,B-TARGET_LOCATION,MOVE,
904,10,shelf,I-TARGET_LOCATION,MOVE,
905,1,shift,O,MOVE,
905,2,the,O,MOVE,
905,3,boot_5,B-OBJECT_ID,MOVE,
905,4,on,B-LOCATION_RELATION,MOVE,
905,5,the,O,MOVE,
905,6,floor,B-OBJECT_LOCATION,MOVE,
905,7,next,B-NEXT_TO_RELATION,MOVE,
905,8,to,I-NEXT_TO_RELATION,MOVE,
905,9,cleaner_3,B-OBJECT_ID,MOVE,
905,10,from,B-LOCATION_RELATION,MOVE,
905,11,the,O,MOVE,
905,12,top,B-OBJECT_LOCATION,MOVE,
905,13,shelf,I-OBJECT_LOCATION,MOVE,
905,14,to,B-TARGET_LOCATION_RELATION,MOVE,
905,15,the,O,MOVE,
905,16,drying,B-TARGET_LOCATION,MOVE,
905,17,area,I-TARGET_LOCATION,MOVE,
906,1,put,O,MOVE,
906,2,sole_glue_3,B-OBJECT_ID,MOVE,
906,3,on,B-TARGET_LOCATION_RELATION,MOVE,
906,4,the,O,MOVE,
906,5,middle,B-TARGET_LOCATION,MOVE,
906,6,shelf,I-TARGET_LOCATION,MOVE,
907,1,place,O,MOVE,
907,2,the,O,MOVE,
907,3,black,B-COLOR,MOVE,
907,4,leather,B-MATERIAL,MOVE,
907,5,sandal,B-SHOE_TYPE,MOVE,
907,6,on,B-TARGET_LOCATION_RELATION,MOVE,
907,7,the,O,MOVE,
907,8,bottom,B-TARGET_LOCATION,MOVE,
907,9,shelf,I-TARGET_LOCATION,MOVE,
908,1,relocate,O,MOVE,
908,2,leather_boot_3,B-OBJECT_ID,MOVE,
908,3,next,B-NEXT_TO_RELATION,MOVE,
908,4,to,I-NEXT_TO_RELATION,MOVE,
908,5,the,O,MOVE,
908,6,hammer,B-REPAIR_TOOL_TYPE,MOVE,
908,7,inside,B-LOCATION_RELATION,MOVE,
908,8,the,O,MOVE,
908,9,drying,B-OBJECT_LOCATION,MOVE,
908,10,area,I-OBJECT_LOCATION,MOVE,
908,11,next,B-NEXT_TO_RELATION,MOVE,
908,12,to,I-NEXT_TO_RELATION,MOVE,
908,13,spray_7,B-OBJECT_ID,MOVE,
908,14,to,B-TARGET_LOCATION_RELATION,MOVE,
908,15,the,O,MOVE,
908,16,bottom,B-TARGET_LOCATION,MOVE,
908,17,shelf,I-TARGET_LOCATION,MOVE,
909,1,return,O,MOVE,
909,2,the,O,MOVE,
909,3,rag,B-CLEANING_TOOL_TYPE,MOVE,
909,4,to,B-TARGET_LOCATION_RELATION,MOVE,
909,5,the,O,MOVE,
909,6,top,B-TARGET_LOCATION,MOVE,
909,7,shelf,I-TARGET_LOCATION,MOVE,
910,1,can,O,MOVE,
910,2,you,O,MOVE,
910,3,put,O,MOVE,
910,4,the,O,MOVE,
910,5,red,B-COLOR,MOVE,
910,6,sneaker_7,B-OBJECT_ID,MOVE,
910,7,on,B-TARGET_LOCATION_RELATION,MOVE,
910,8,the,O,MOVE,
910,9,middle,B-TARGET_LOCATION,MOVE,
910,10,shelf,I-TARGET_LOCATION,MOVE,
911,1,move,O,MOVE,
911,2,that,O,MOVE,
911,3,green,B-COLOR,MOVE,
911,4,sandal,B-SHOE_TYPE,MOVE,
911,5,onto,B-TARGET_LOCATION_RELATION,MOVE,
911,6,the,O,MOVE,
911,7,middle,B-TARGET_LOCATION,MOVE,
911,8,shelf,I-TARGET_LOCATION,MOVE,
912,1,relocate,O,MOVE,
912,2,the,O,MOVE,
912,3,spray,B-IMPREGNATION_TOOL_TYPE,MOVE,
912,4,next,B-NEXT_TO_RELATION,MOVE,
912,5,to,I-NEXT_TO_RELATION,MOVE,
912,6,the,O,MOVE,
912,7,canvas,B-MATERIAL,MOVE,
912,8,boot,B-SHOE_TYPE,MOVE,
912,9,on,B-LOCATION_RELATION,MOVE,
912,10,the,O,MOVE,
912,11,bottom,B-OBJECT_LOCATION,MOVE,
912,12,shelf,I-OBJECT_LOCATION,MOVE,
912,13,to,B-TARGET_LOCATION_RELATION,MOVE,
912,14,the,O,MOVE,
912,15,middle,B-TARGET_LOCATION,MOVE,
912,16,shelf,I-TARGET_LOCATION,MOVE,
913,1,relocate,O,MOVE,
913,2,leather_boot_3,B-OBJECT_ID,MOVE,
913,3,to,B-TARGET_LOCATION_RELATION,MOVE,
913,4,the,O,MOVE,
913,5,middle,B-TARGET_LOCATION,MOVE,
913,6,shelf,I-TARGET_LOCATION,MOVE,
914,1,move,O,MOVE,
914,2,the,O,MOVE,
914,3,red,B-COLOR,MOVE,
914,4,suede,B-MATERIAL,MOVE,
914,5,sandal,B-SHOE_TYPE,MOVE,
914,6,to,B-TARGET_LOCATION_RELATION,MOVE,
914,7,the,O,MOVE,
914,8,bottom,B-TARGET_LOCATION,MOVE,
914,9,shelf,I-TARGET_LOCATION,MOVE,
915,1,carry,O,MOVE,
915,2,the,O,MOVE,
915,3,needle,B-REPAIR_TOOL_TYPE,MOVE,
915,4,and,I-REPAIR_TOOL_TYPE,MOVE,
915,5,yarn,I-REPAIR_TOOL_TYPE,MOVE,
915,6,next,B-NEXT_TO_RELATION,MOVE,
915,7,to,I-NEXT_TO_RELATION,MOVE,
915,8,needle_and_yarn_1,B-OBJECT_ID,MOVE,
915,9,in,B-LOCATION_RELATION,MOVE,
915,10,the,O,MOVE,
915,11,tool,B-OBJECT_LOCATION,MOVE,
915,12,area,I-OBJECT_LOCATION,MOVE,
915,13,to,B-TARGET_LOCATION_RELATION,MOVE,
915,14,the,O,MOVE,
915,15,bottom,B-TARGET_LOCATION,MOVE,
915,16,shelf,I-TARGET_LOCATION,MOVE,
916,1,return,O,MOVE,
916,2,the,O,MOVE,
916,3,blue,B-COLOR,MOVE,
916,4,sneaker_7,B-OBJECT_ID,MOVE,
916,5,to,B-TARGET_LOCATION_RELATION,MOVE,
916,6,the,O,MOVE,
916,7,top,B-TARGET_LOCATION,MOVE,
916,8,shelf,I-TARGET_LOCATION,MOVE,
917,1,I,O,MOVE,
917,2,want,O,MOVE,
917,3,the,O,MOVE,
917,4,red,B-COLOR,MOVE,
917,5,boot,B-SHOE_TYPE,MOVE,
917,6,moved,O,MOVE,
917,7,to,B-TARGET_LOCATION_RELATION,MOVE,
917,8,the,O,MOVE,
917,9,top,B-TARGET_LOCATION,MOVE,
917,10,shelf,I-TARGET_LOCATION,MOVE,
918,1,can,O,MOVE,
918,2,you,O,MOVE,
918,3,put,O,MOVE,
918,4,the,O,MOVE,
918,5,brush,B-CLEANING_TOOL_TYPE,MOVE,
918,6,next,B-NEXT_TO_RELATION,MOVE,
918,7,to,I-NEXT_TO_RELATION,MOVE,
918,8,the,O,MOVE,
918,9,dirty,B-CLEANING_STATUS,MOVE,
918,10,sandal,B-SHOE_TYPE,MOVE,
918,11,on,B-TARGET_LOCATION_RELATION,MOVE,
918,12,the,O,MOVE,
918,13,top,B-TARGET_LOCATION,MOVE,
918,14,shelf,I-TARGET_LOCATION,MOVE,
919,1,can,O,MOVE,
919,2,you,O,MOVE,
919,3,put,O,MOVE,
919,4,canvas_sneaker_9,B-OBJECT_ID,MOVE,
919,5,on,B-TARGET_LOCATION_RELATION,MOVE,
919,6,the,O,MOVE,
919,7,bottom,B-TARGET_LOCATION,MOVE,
919,8,shelf,I-TARGET_LOCATION,MOVE,
920,1,take,O,MOVE,
920,2,the,O,MOVE,
920,3,yellow,B-COLOR,MOVE,
920,4,high,B-SHOE_HEIGHT,MOVE,
920,5,boot,B-SHOE_TYPE,MOVE,
920,6,from,B-LOCATION_RELATION,MOVE,
920,7,the,O,MOVE,
920,8,floor,B-OBJECT_LOCATION,MOVE,
920,9,and,O,MOVE,
920,10,put,O,MOVE,
920,11,it,O,MOVE,
920,12,on,B-TARGET_LOCATION_RELATION,MOVE,
920,13,the,O,MOVE,
920,14,bottom,B-TARGET_LOCATION,MOVE,
920,15,shelf,I-TARGET_LOCATION,MOVE,
921,1,take,O,MOVE,
921,2,the,O,MOVE,
921,3,cream,B-IMPREGNATION_TOOL_TYPE,MOVE,
921,4,next,B-NEXT_TO_RELATION,MOVE,
921,5,to,I-NEXT_TO_RELATION,MOVE,
921,6,sneaker_12,B-OBJECT_ID,MOVE,
921,7,off,B-LOCATION_RELATION,MOVE,
921,8,the,O,MOVE,
921,9,floor,B-OBJECT_LOCATION,MOVE,
921,10,and,O,MOVE,
921,11,put,O,MOVE,
921,12,it,O,MOVE,
921,13,on,B-TARGET_LOCATION_RELATION,MOVE,
921,14,the,O,MOVE,
921,15,top,B-TARGET_LOCATION,MOVE,
921,16,shelf,I-TARGET_LOCATION,MOVE,
922,1,return,O,MOVE,
922,2,the,O,MOVE,
922,3,boot_8,B-OBJECT_ID,MOVE,
922,4,next,B-TARGET_NEXT_TO_RELATION,MOVE,
922,5,to,I-TARGET_NEXT_TO_RELATION,MOVE,
922,6,the,O,MOVE,
922,7,cleaner,B-CLEANING_TOOL_TYPE,MOVE,
923,1,transfer,O,MOVE,
923,2,the,O,MOVE,
923,3,red,B-COLOR,MOVE,
923,4,canvas,B-MATERIAL,MOVE,
923,5,sandal,B-SHOE_TYPE,MOVE,
923,6,to,B-TARGET_LOCATION_RELATION,MOVE,
923,7,the,O,MOVE,
923,8,floor,B-TARGET_LOCATION,MOVE,
924,1,I,O,MOVE,
924,2,want,O,MOVE,
924,3,the,O,MOVE,
924,4,sole,B-REPAIR_TOOL_TYPE,MOVE,
924,5,hammer,I-REPAIR_TOOL_TYPE,MOVE,
924,6,moved,O,MOVE,
924,7,to,B-TARGET_LOCATION_RELATION,MOVE,
924,8,the,O,MOVE,
924,9,middle,B-TARGET_LOCATION,MOVE,
924,10,shelf,I-TARGET_LOCATION,MOVE,
925,1,place,O,MOVE,
925,2,the,O,MOVE,
925,3,a,B-CLEANING_STATUS,MOVE,
925,4,little,I-CLEANING_STATUS,MOVE,
925,5,dirty,I-CLEANING_STATUS,MOVE,
925,6,high,B-SHOE_HEIGHT,MOVE,
925,7,sneaker,B-SHOE_TYPE,MOVE,
925,8,next,B-NEXT_TO_RELATION,MOVE,
925,9,to,I-NEXT_TO_RELATION,MOVE,
925,10,the,O,MOVE,
925,11,cleaning,O,MOVE,
925,12,brush,B-CLEANING_TOOL_TYPE,MOVE,
925,13,on,B-TARGET_LOCATION_RELATION,MOVE,
925,14,the,O,MOVE,
925,15,middle,B-TARGET_LOCATION,MOVE,
925,16,shelf,I-TARGET_LOCATION,MOVE,
926,1,place,O,MOVE,
926,2,the,O,MOVE,
926,3,sandal_3,B-OBJECT_ID,MOVE,
926,4,next,B-TARGET_NEXT_TO_RELATION,MOVE,
926,5,to,I-TARGET_NEXT_TO_RELATION,MOVE,
926,6,the,O,MOVE,
926,7,moderatly,B-CLEANING_STATUS,MOVE,
926,8,dirty,I-CLEANING_STATUS,MOVE,
926,9,rubber,B-MATERIAL,MOVE,
926,10,sandal,B-SHOE_TYPE,MOVE,
927,1,transfer,O,MOVE,
927,2,the,O,MOVE,
927,3,cleaner_2,B-OBJECT_ID,MOVE,
927,4,to,B-TARGET_LOCATION_RELATION,MOVE,
927,5,the,O,MOVE,
927,6,bottom,B-TARGET_LOCATION,MOVE,
927,7,shelf,I-TARGET_LOCATION,MOVE,
928,1,I,O,MOVE,
928,2,want,O,MOVE,
928,3,the,O,MOVE,
928,4,blue,B-COLOR,MOVE,
928,5,suede,B-MATERIAL,MOVE,
928,6,sandal_4,B-OBJECT_ID,MOVE,
928,7,next,B-NEXT_TO_RELATION,MOVE,
928,8,to,I-NEXT_TO_RELATION,MOVE,
928,9,spray_7,B-OBJECT_ID,MOVE,
928,10,moved,O,MOVE,
928,11,to,B-TARGET_LOCATION_RELATION,MOVE,
928,12,the,O,MOVE,
928,13,top,B-TARGET_LOCATION,MOVE,
928,14,shelf,I-TARGET_LOCATION,MOVE,
929,1,take,O,MOVE,
929,2,the,O,MOVE,
929,3,boot,B-SHOE_TYPE,MOVE,
929,4,off,B-LOCATION_RELATION,MOVE,
929,5,the,O,MOVE,
929,6,floor,B-OBJECT_LOCATION,MOVE,
929,7,and,O,MOVE,
929,8,put,O,MOVE,
929,9,it,O,MOVE,
929,10,on,B-TARGET_LOCATION_RELATION,MOVE,
929,11,the,O,MOVE,
929,12,middle,B-TARGET_LOCATION,MOVE,
929,13,shelf,I-TARGET_LOCATION,MOVE,
930,1,place,O,MOVE,
930,2,the,O,MOVE,
930,3,sole,B-REPAIR_TOOL_TYPE,MOVE,
930,4,glue,I-REPAIR_TOOL_TYPE,MOVE,
930,5,in,B-TARGET_LOCATION_RELATION,MOVE,
930,6,the,O,MOVE,
930,7,drying,B-TARGET_LOCATION,MOVE,
930,8,area,I-TARGET_LOCATION,MOVE,
931,1,return,O,MOVE,
931,2,the,O,MOVE,
931,3,red,B-COLOR,MOVE,
931,4,suede,B-MATERIAL,MOVE,
931,5,sneaker,B-SHOE_TYPE,MOVE,
931,6,next,B-NEXT_TO_RELATION,MOVE,
931,7,to,I-NEXT_TO_RELATION,MOVE,
931,8,the,O,MOVE,
931,9,sole,B-REPAIR_TOOL_TYPE,MOVE,
931,10,hammer,I-REPAIR_TOOL_TYPE,MOVE,
931,11,beside,B-TARGET_NEXT_TO_RELATION,MOVE,
931,12,this,O,MOVE,
931,13,green,B-COLOR,MOVE,
931,14,boot,B-SHOE_TYPE,MOVE,
932,1,relocate,O,MOVE,
932,2,the,O,MOVE,
932,3,black,B-COLOR,MOVE,
932,4,boot,B-SHOE_TYPE,MOVE,
932,5,to,B-TARGET_LOCATION_RELATION,MOVE,
932,6,the,O,MOVE,
932,7,drying,B-TARGET_LOCATION,MOVE,
932,8,area,I-TARGET_LOCATION,MOVE,
933,1,shift,O,MOVE,
933,2,the,O,MOVE,
933,3,rag,B-CLEANING_TOOL_TYPE,MOVE,
933,4,from,B-LOCATION_RELATION,MOVE,
933,5,the,O,MOVE,
933,6,drying,B-OBJECT_LOCATION,MOVE,
933,7,area,I-OBJECT_LOCATION,MOVE,
933,8,to,B-TARGET_LOCATION_RELATION,MOVE,
933,9,the,O,MOVE,
933,10,floor,B-TARGET_LOCATION,MOVE,
934,1,put,O,MOVE,
934,2,the,O,MOVE,
934,3,black,B-COLOR,MOVE,
934,4,suede,B-MATERIAL,MOVE,
934,5,sandal,B-SHOE_TYPE,MOVE,
934,6,next,B-NEXT_TO_RELATION,MOVE,
934,7,to,I-NEXT_TO_RELATION,MOVE,
934,8,the,O,MOVE,
934,9,black,B-COLOR,MOVE,
934,10,boot,B-SHOE_TYPE,MOVE,
934,11,in,B-LOCATION_RELATION,MOVE,
934,12,the,O,MOVE,
934,13,drying,B-OBJECT_LOCATION,MOVE,
934,14,area,I-OBJECT_LOCATION,MOVE,
934,15,on,B-TARGET_LOCATION_RELATION,MOVE,
934,16,the,O,MOVE,
934,17,middle,B-TARGET_LOCATION,MOVE,
934,18,shelf,I-TARGET_LOCATION,MOVE,
935,1,move,O,MOVE,
935,2,the,O,MOVE,
935,3,dirty,B-CLEANING_STATUS,MOVE,
935,4,shoe,B-SHOE_TYPE,MOVE,
935,5,closer,O,MOVE,
935,6,to,B-TARGET_LOCATION_RELATION,MOVE,
935,7,the,O,MOVE,
935,8,tool,B-TARGET_LOCATION,MOVE,
935,9,area,I-TARGET_LOCATION,MOVE,
936,1,put,O,MOVE,
936,2,boot_2,B-OBJECT_ID,MOVE,
936,3,to,B-TARGET_LOCATION_RELATION,MOVE,
936,4,the,O,MOVE,
936,5,floor,B-TARGET_LOCATION,MOVE,
937,1,I,O,MOVE,
937,2,want,O,MOVE,
937,3,the,O,MOVE,
937,4,yellow,B-COLOR,MOVE,
937,5,suede,B-MATERIAL,MOVE,
937,6,boot,B-SHOE_TYPE,MOVE,
937,7,next,B-NEXT_TO_RELATION,MOVE,
937,8,to,I-NEXT_TO_RELATION,MOVE,
937,9,rag_4,B-OBJECT_ID,MOVE,
937,10,on,B-LOCATION_RELATION,MOVE,
937,11,the,O,MOVE,
937,12,floor,B-OBJECT_LOCATION,MOVE,
937,13,moved,O,MOVE,
937,14,to,B-TARGET_LOCATION_RELATION,MOVE,
937,15,the,O,MOVE,
937,16,top,B-TARGET_LOCATION,MOVE,
937,17,shelf,I-TARGET_LOCATION,MOVE,
938,1,relocate,O,MOVE,
938,2,the,O,MOVE,
938,3,yellow,B-COLOR,MOVE,
938,4,boot,B-SHOE_TYPE,MOVE,
938,5,to,B-TARGET_LOCATION_RELATION,MOVE,
938,6,the,O,MOVE,
938,7,drying,B-TARGET_LOCATION,MOVE,
938,8,area,I-TARGET_LOCATION,MOVE,
939,1,place,O,MOVE,
939,2,the,O,MOVE,
939,3,rubber,B-MATERIAL,MOVE,
939,4,sandal,B-SHOE_TYPE,MOVE,
939,5,on,B-TARGET_LOCATION_RELATION,MOVE,
939,6,the,O,MOVE,
939,7,top,B-TARGET_LOCATION,MOVE,
939,8,shelf,I-TARGET_LOCATION,MOVE,
940,1,move,O,MOVE,
940,2,rubber_sandal_6,B-OBJECT_ID,MOVE,
940,3,onto,B-TARGET_LOCATION_RELATION,MOVE,
940,4,the,O,MOVE,
940,5,top,B-TARGET_LOCATION,MOVE,
940,6,shelf,I-TARGET_LOCATION,MOVE,
941,1,put,O,MOVE,
941,2,the,O,MOVE,
941,3,green,B-COLOR,MOVE,
941,4,boot_5,B-OBJECT_ID,MOVE,
941,5,next,B-NEXT_TO_RELATION,MOVE,
941,6,to,I-NEXT_TO_RELATION,MOVE,
941,7,cream_5,B-OBJECT_ID,MOVE,
941,8,inside,B-LOCATION_RELATION,MOVE,
941,9,the,O,MOVE,
941,10,tool,B-OBJECT_LOCATION,MOVE,
941,11,area,I-OBJECT_LOCATION,MOVE,
941,12,into,B-TARGET_LOCATION_RELATION,MOVE,
941,13,the,O,MOVE,
941,14,drying,B-TARGET_LOCATION,MOVE,
941,15,area,I-TARGET_LOCATION,MOVE,
942,1,move,O,MOVE,
942,2,the,O,MOVE,
942,3,white,B-COLOR,MOVE,
942,4,sneaker_4,B-OBJECT_ID,MOVE,
942,5,away,O,MOVE,
942,6,from,B-LOCATION_RELATION,MOVE,
942,7,the,O,MOVE,
942,8,floor,B-OBJECT_LOCATION,MOVE,
942,9,and,O,MOVE,
942,10,onto,B-TARGET_LOCATION_RELATION,MOVE,
942,11,the,O,MOVE,
942,12,top,B-TARGET_LOCATION,MOVE,
942,13,shelf,I-TARGET_LOCATION,MOVE,
943,1,carry,O,MOVE,
943,2,the,O,MOVE,
943,3,canvas,B-MATERIAL,MOVE,
943,4,boot_13,B-OBJECT_ID,MOVE,
943,5,next,B-TARGET_NEXT_TO_RELATION,MOVE,
943,6,to,I-TARGET_NEXT_TO_RELATION,MOVE,
943,7,s_4,B-OBJECT_ID,MOVE,
944,1,move,O,MOVE,
944,2,the,O,MOVE,
944,3,black,B-COLOR,MOVE,
944,4,sneaker,B-SHOE_TYPE,MOVE,
944,5,next,B-NEXT_TO_RELATION,MOVE,
944,6,to,I-NEXT_TO_RELATION,MOVE,
944,7,the,O,MOVE,
944,8,blue,B-COLOR,MOVE,
944,9,sneaker,B-SHOE_TYPE,MOVE,
944,10,on,B-LOCATION_RELATION,MOVE,
944,11,the,O,MOVE,
944,12,middle,B-OBJECT_LOCATION,MOVE,
944,13,shelf,I-OBJECT_LOCATION,MOVE,
944,14,to,B-TARGET_LOCATION_RELATION,MOVE,
944,15,the,O,MOVE,
944,16,drying,B-TARGET_LOCATION,MOVE,
944,17,area,I-TARGET_LOCATION,MOVE,
945,1,put,O,MOVE,
945,2,the,O,MOVE,
945,3,leather,B-MATERIAL,MOVE,
945,4,sandal_6,B-OBJECT_ID,MOVE,
945,5,back,O,MOVE,
945,6,on,B-TARGET_LOCATION_RELATION,MOVE,
945,7,the,O,MOVE,
945,8,bottom,B-TARGET_LOCATION,MOVE,
945,9,shelf,I-TARGET_LOCATION,MOVE,
946,1,can,O,MOVE,
946,2,you,O,MOVE,
946,3,put,O,MOVE,
946,4,the,O,MOVE,
946,5,brown,B-COLOR,MOVE,
946,6,boot_8,B-OBJECT_ID,MOVE,
946,7,on,B-TARGET_LOCATION_RELATION,MOVE,
946,8,the,O,MOVE,
946,9,middle,B-TARGET_LOCATION,MOVE,
946,10,shelf,I-TARGET_LOCATION,MOVE,
947,1,take,O,MOVE,
947,2,the,O,MOVE,
947,3,brown,B-COLOR,MOVE,
947,4,boot,B-SHOE_TYPE,MOVE,
947,5,next,B-NEXT_TO_RELATION,MOVE,
947,6,to,I-NEXT_TO_RELATION,MOVE,
947,7,sole_glue_3,B-OBJECT_ID,MOVE,
947,8,in,B-LOCATION_RELATION,MOVE,
947,9,the,O,MOVE,
947,10,tool,B-OBJECT_LOCATION,MOVE,
947,11,area,I-OBJECT_LOCATION,MOVE,
947,12,from,B-LOCATION_RELATION,MOVE,
947,13,the,O,MOVE,
947,14,drying,B-OBJECT_LOCATION,MOVE,
947,15,area,I-OBJECT_LOCATION,MOVE,
947,16,and,O,MOVE,
947,17,put,O,MOVE,
947,18,it,O,MOVE,
947,19,on,B-TARGET_LOCATION_RELATION,MOVE,
947,20,the,O,MOVE,
947,21,bottom,B-TARGET_LOCATION,MOVE,
947,22,shelf,I-TARGET_LOCATION,MOVE,
948,1,return,O,MOVE,
948,2,the,O,MOVE,
948,3,extremly,B-CLEANING_STATUS,MOVE,
948,4,dirty,I-CLEANING_STATUS,MOVE,
948,5,boot,B-SHOE_TYPE,MOVE,
948,6,next,B-TARGET_NEXT_TO_RELATION,MOVE,
948,7,to,I-TARGET_NEXT_TO_RELATION,MOVE,
948,8,the,O,MOVE,
948,9,glue_1,B-OBJECT_ID,MOVE,
949,1,put,O,MOVE,
949,2,the,O,MOVE,
949,3,rubber,B-MATERIAL,MOVE,
949,4,boot_15,B-OBJECT_ID,MOVE,
949,5,back,O,MOVE,
949,6,on,B-TARGET_LOCATION_RELATION,MOVE,
949,7,the,O,MOVE,
949,8,bottom,B-TARGET_LOCATION,MOVE,
949,9,shelf,I-TARGET_LOCATION,MOVE,
950,1,shift,O,MOVE,
950,2,the,O,MOVE,
950,3,red,B-COLOR,MOVE,
950,4,suede,B-MATERIAL,MOVE,
950,5,sneaker_6,B-OBJECT_ID,MOVE,
950,6,in,B-LOCATION_RELATION,MOVE,
950,7,the,O,MOVE,
950,8,drying,B-OBJECT_LOCATION,MOVE,
950,9,area,I-OBJECT_LOCATION,MOVE,
950,10,next,B-NEXT_TO_RELATION,MOVE,
950,11,to,I-NEXT_TO_RELATION,MOVE,
950,12,the,O,MOVE,
950,13,red,B-COLOR,MOVE,
950,14,boot,B-SHOE_TYPE,MOVE,
950,15,from,B-LOCATION_RELATION,MOVE,
950,16,the,O,MOVE,
950,17,top,B-OBJECT_LOCATION,MOVE,
950,18,shelf,I-OBJECT_LOCATION,MOVE,
950,19,to,B-TARGET_LOCATION_RELATION,MOVE,
950,20,the,O,MOVE,
950,21,floor,B-TARGET_LOCATION,MOVE,
951,1,could,O,MOVE,
951,2,you,O,MOVE,
951,3,move,O,MOVE,
951,4,brush_12,B-OBJECT_ID,MOVE,
951,5,from,B-LOCATION_RELATION,MOVE,
951,6,the,O,MOVE,
951,7,tool,B-OBJECT_LOCATION,MOVE,
951,8,area,I-OBJECT_LOCATION,MOVE,
951,9,to,B-TARGET_LOCATION_RELATION,MOVE,
951,10,the,O,MOVE,
951,11,middle,B-TARGET_LOCATION,MOVE,
951,12,shelf,I-TARGET_LOCATION,MOVE,
952,1,please,O,MOVE,
952,2,place,O,MOVE,
952,3,the,O,MOVE,
952,4,spray,B-IMPREGNATION_TOOL_TYPE,MOVE,
952,5,bottle,O,MOVE,
952,6,on,B-TARGET_LOCATION_RELATION,MOVE,
952,7,the,O,MOVE,
952,8,top,B-TARGET_LOCATION,MOVE,
952,9,shelf,I-TARGET_LOCATION,MOVE,
952,10,instead,O,MOVE,
953,1,take,O,MOVE,
953,2,sole_glue_3,B-OBJECT_ID,MOVE,
953,3,off,B-TARGET_LOCATION_RELATION,MOVE,
953,4,the,O,MOVE,
953,5,floor,B-TARGET_LOCATION,MOVE,
953,6,and,O,MOVE,
953,7,put,O,MOVE,
953,8,it,O,MOVE,
953,9,with,O,MOVE,
953,10,the,O,MOVE,
953,11,repair,O,MOVE,
953,12,tools,O,MOVE,
954,1,I,O,MOVE,
954,2,want,O,MOVE,
954,3,rag_4,B-OBJECT_ID,MOVE,
954,4,on,B-LOCATION_RELATION,MOVE,
954,5,the,O,MOVE,
954,6,top,B-OBJECT_LOCATION,MOVE,
954,7,shelf,I-OBJECT_LOCATION,MOVE,
954,8,beside,B-NEXT_TO_RELATION,MOVE,
954,9,brush_12,B-OBJECT_ID,MOVE,
954,10,moved,O,MOVE,
954,11,away,O,MOVE,
954,12,from,O,MOVE,
954,13,the,O,MOVE,
954,14,shoes,O,MOVE,
954,15,and,O,MOVE,
954,16,back,O,MOVE,
954,17,to,B-TARGET_LOCATION_RELATION,MOVE,
954,18,the,O,MOVE,
954,19,tool,B-TARGET_LOCATION,MOVE,
954,20,area,I-TARGET_LOCATION,MOVE,
955,1,shift,O,MOVE,
955,2,the,O,MOVE,
955,3,cleaner,B-CLEANING_TOOL_TYPE,MOVE,
955,4,from,B-LOCATION_RELATION,MOVE,
955,5,the,O,MOVE,
955,6,bottom,B-OBJECT_LOCATION,MOVE,
955,7,shelf,I-OBJECT_LOCATION,MOVE,
955,8,next,B-TARGET_NEXT_TO_RELATION,MOVE,
955,9,to,I-TARGET_NEXT_TO_RELATION,MOVE,
955,10,the,O,MOVE,
955,11,hammer,B-REPAIR_TOOL_TYPE,MOVE,
956,1,can,O,MOVE,
956,2,the,O,MOVE,
956,3,cream_5,B-OBJECT_ID,MOVE,
956,4,go,O,MOVE,
956,5,from,B-LOCATION_RELATION,MOVE,
956,6,the,O,MOVE,
956,7,hand,B-OBJECT_LOCATION,MOVE,
956,8,to,B-TARGET_LOCATION_RELATION,MOVE,
956,9,the,O,MOVE,
956,10,tool,B-TARGET_LOCATION,MOVE,
956,11,area,I-TARGET_LOCATION,MOVE,
957,1,put,O,MOVE,
957,2,the,O,MOVE,
957,3,black,B-COLOR,MOVE,
957,4,sneaker_11,B-OBJECT_ID,MOVE,
957,5,inside,B-LOCATION_RELATION,MOVE,
957,6,the,O,MOVE,
957,7,tool,B-OBJECT_LOCATION,MOVE,
957,8,area,I-OBJECT_LOCATION,MOVE,
957,9,next,B-NEXT_TO_RELATION,MOVE,
957,10,to,I-NEXT_TO_RELATION,MOVE,
957,11,the,O,MOVE,
957,12,spray,B-IMPREGNATION_TOOL_TYPE,MOVE,
957,13,bottle,O,MOVE,
957,14,in,B-TARGET_LOCATION_RELATION,MOVE,
957,15,the,O,MOVE,
957,16,drying,B-TARGET_LOCATION,MOVE,
957,17,area,I-TARGET_LOCATION,MOVE,
957,18,not,O,MOVE,
957,19,on,O,MOVE,
957,20,the,O,MOVE,
957,21,shelf,O,MOVE,
958,1,please,O,MOVE,
958,2,relocate,O,MOVE,
958,3,the,O,MOVE,
